"","activity","subject","sensor","avg_reading"
"2242","WALKING_DOWNSTAIRS",16,"tBodyGyro.mean...Z",0.0730144651530055
"2243","WALKING_DOWNSTAIRS",16,"tBodyGyro.std...X",-0.799534450491803
"2244","WALKING_DOWNSTAIRS",16,"tBodyGyro.std...Y",-0.810124133715847
"2245","WALKING_DOWNSTAIRS",16,"tBodyGyro.std...Z",-0.737629967961749
"2246","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.mean...X",-0.107361614801257
"2247","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.mean...Y",-0.0416615668939617
"2248","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.mean...Z",-0.0539470410873497
"2249","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.std...X",-0.858298719153005
"2250","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.std...Y",-0.86957312057377
"2251","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk.std...Z",-0.837039926065574
"2252","WALKING_DOWNSTAIRS",16,"tBodyGyroJerkMag.mean..",-0.860446372459016
"2253","WALKING_DOWNSTAIRS",16,"tBodyGyroJerkMag.std..",-0.87480016568306
"2254","WALKING_DOWNSTAIRS",16,"tBodyGyroMag.mean..",-0.718168775628415
"2255","WALKING_DOWNSTAIRS",16,"tBodyGyroMag.std..",-0.78482286579235
"2256","WALKING_DOWNSTAIRS",16,"tGravityAcc.mean...X",0.700906130308743
"2257","WALKING_DOWNSTAIRS",16,"tGravityAcc.mean...Y",-0.0605235993797814
"2258","WALKING_DOWNSTAIRS",16,"tGravityAcc.mean...Z",0.0402075536234973
"2259","WALKING_DOWNSTAIRS",16,"tGravityAcc.std...X",-0.971156432131148
"2260","WALKING_DOWNSTAIRS",16,"tGravityAcc.std...Y",-0.964727519945355
"2261","WALKING_DOWNSTAIRS",16,"tGravityAcc.std...Z",-0.945294028639344
"2262","WALKING_DOWNSTAIRS",16,"tGravityAccMag.mean..",-0.616131116889044
"2263","WALKING_DOWNSTAIRS",16,"tGravityAccMag.std..",-0.661719690491803
"2264","WALKING_DOWNSTAIRS",17,"angle.tBodyAccJerkMean..gravityMean.",-0.00842520879166667
"2265","WALKING_DOWNSTAIRS",17,"angle.tBodyAccMean.gravity.",0.0206444268597917
"2266","WALKING_DOWNSTAIRS",17,"angle.tBodyGyroJerkMean.gravityMean.",0.0706914490270833
"2267","WALKING_DOWNSTAIRS",17,"angle.tBodyGyroMean.gravityMean.",0.0822404258958333
"2268","WALKING_DOWNSTAIRS",17,"angle.X.gravityMean.",-0.668131771041667
"2269","WALKING_DOWNSTAIRS",17,"angle.Y.gravityMean.",0.203311235916667
"2270","WALKING_DOWNSTAIRS",17,"angle.Z.gravityMean.",0.222593196
"2271","WALKING_DOWNSTAIRS",17,"fBodyAcc.mean...X",-0.992157217708333
"2272","WALKING_DOWNSTAIRS",17,"fBodyAcc.mean...Y",-0.973701284375
"2273","WALKING_DOWNSTAIRS",17,"fBodyAcc.mean...Z",-0.982664512083333
"2274","WALKING_DOWNSTAIRS",17,"fBodyAcc.std...X",-0.992433994583333
"2275","WALKING_DOWNSTAIRS",17,"fBodyAcc.std...Y",-0.962714830416667
"2276","WALKING_DOWNSTAIRS",17,"fBodyAcc.std...Z",-0.974056181875
"2277","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.mean...X",-0.993660824583333
"2278","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.mean...Y",-0.9868704575
"2279","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.mean...Z",-0.989427028125
"2280","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.std...X",-0.994178642291667
"2281","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.std...Y",-0.988578176875
"2282","WALKING_DOWNSTAIRS",17,"fBodyAccJerk.std...Z",-0.991258490416667
"2283","WALKING_DOWNSTAIRS",17,"fBodyAccMag.mean..",-0.981396533333333
"2284","WALKING_DOWNSTAIRS",17,"fBodyAccMag.std..",-0.974433710625
"2285","WALKING_DOWNSTAIRS",17,"fBodyBodyAccJerkMag.mean..",-0.991203280625
"2286","WALKING_DOWNSTAIRS",17,"fBodyBodyAccJerkMag.std..",-0.990655515625
"2287","WALKING_DOWNSTAIRS",17,"fBodyBodyGyroJerkMag.mean..",-0.993130339166667
"2288","WALKING_DOWNSTAIRS",17,"fBodyBodyGyroJerkMag.std..",-0.992490134583333
"2289","WALKING_DOWNSTAIRS",17,"fBodyBodyGyroMag.mean..",-0.985919111875
"2290","WALKING_DOWNSTAIRS",17,"fBodyBodyGyroMag.std..",-0.98029209625
"2291","WALKING_DOWNSTAIRS",17,"fBodyGyro.mean...X",-0.985134202708333
"2292","WALKING_DOWNSTAIRS",17,"fBodyGyro.mean...Y",-0.987405592708333
"2293","WALKING_DOWNSTAIRS",17,"fBodyGyro.mean...Z",-0.986429749791667
"2294","WALKING_DOWNSTAIRS",17,"fBodyGyro.std...X",-0.986027005208333
"2295","WALKING_DOWNSTAIRS",17,"fBodyGyro.std...Y",-0.984919989375
"2296","WALKING_DOWNSTAIRS",17,"fBodyGyro.std...Z",-0.986650575625
"2297","WALKING_DOWNSTAIRS",17,"tBodyAcc.mean...X",0.277950050208333
"2298","WALKING_DOWNSTAIRS",17,"tBodyAcc.mean...Y",-0.0138932613754167
"2299","WALKING_DOWNSTAIRS",17,"tBodyAcc.mean...Z",-0.109786077604167
"2300","WALKING_DOWNSTAIRS",17,"tBodyAcc.std...X",-0.992370654583333
"2301","WALKING_DOWNSTAIRS",17,"tBodyAcc.std...Y",-0.965205728333333
"2302","WALKING_DOWNSTAIRS",17,"tBodyAcc.std...Z",-0.976352307916667
"2303","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.mean...X",0.0740394237708333
"2304","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.mean...Y",0.00607092773104167
"2305","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.mean...Z",-0.00478813832875
"2306","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.std...X",-0.993627979375
"2307","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.std...Y",-0.987195772291667
"2308","WALKING_DOWNSTAIRS",17,"tBodyAccJerk.std...Z",-0.991061698958333
"2309","WALKING_DOWNSTAIRS",17,"tBodyAccJerkMag.mean..",-0.992407460833333
"2310","WALKING_DOWNSTAIRS",17,"tBodyAccJerkMag.std..",-0.991481431666667
"2311","WALKING_DOWNSTAIRS",17,"tBodyAccMag.mean..",-0.97810887125
"2312","WALKING_DOWNSTAIRS",17,"tBodyAccMag.std..",-0.97465493875
"2313","WALKING_DOWNSTAIRS",17,"tBodyGyro.mean...X",-0.026848276775
"2314","WALKING_DOWNSTAIRS",17,"tBodyGyro.mean...Y",-0.07819643980625
"2315","WALKING_DOWNSTAIRS",17,"tBodyGyro.mean...Z",0.0937536148541667
"2316","WALKING_DOWNSTAIRS",17,"tBodyGyro.std...X",-0.985719333333333
"2317","WALKING_DOWNSTAIRS",17,"tBodyGyro.std...Y",-0.985762623125
"2318","WALKING_DOWNSTAIRS",17,"tBodyGyro.std...Z",-0.985666489166667
"2319","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.mean...X",-0.099654922875
"2320","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.mean...Y",-0.0401207685420833
"2321","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.mean...Z",-0.0537865145708333
"2322","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.std...X",-0.992357467708333
"2323","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.std...Y",-0.993025651041667
"2324","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk.std...Z",-0.993543291041667
"2325","WALKING_DOWNSTAIRS",17,"tBodyGyroJerkMag.mean..",-0.994575164583333
"2326","WALKING_DOWNSTAIRS",17,"tBodyGyroJerkMag.std..",-0.99273415625
"2327","WALKING_DOWNSTAIRS",17,"tBodyGyroMag.mean..",-0.979459900833333
"2328","WALKING_DOWNSTAIRS",17,"tBodyGyroMag.std..",-0.980494326458333
"2329","WALKING_DOWNSTAIRS",17,"tGravityAcc.mean...X",0.901097859791667
"2330","WALKING_DOWNSTAIRS",17,"tGravityAcc.mean...Y",-0.17504772675
"2331","WALKING_DOWNSTAIRS",17,"tGravityAcc.mean...Z",-0.284880580416667
"2332","WALKING_DOWNSTAIRS",17,"tGravityAcc.std...X",-0.986674910208333
"2333","WALKING_DOWNSTAIRS",17,"tGravityAcc.std...Y",-0.970555891666667
"2334","WALKING_DOWNSTAIRS",17,"tGravityAcc.std...Z",-0.973160545416667
"2335","WALKING_DOWNSTAIRS",17,"tGravityAccMag.mean..",-0.97810887125
"2336","WALKING_DOWNSTAIRS",17,"tGravityAccMag.std..",-0.97465493875
"2337","WALKING_UPSTAIRS",4,"angle.tBodyAccJerkMean..gravityMean.",0.00749156429682927
"2338","WALKING_UPSTAIRS",4,"angle.tBodyAccMean.gravity.",-0.00117939477317073
"2339","WALKING_UPSTAIRS",4,"angle.tBodyGyroJerkMean.gravityMean.",0.0216580637569106
"2340","WALKING_UPSTAIRS",4,"angle.tBodyGyroMean.gravityMean.",0.0139509974878049
"2341","WALKING_UPSTAIRS",4,"angle.X.gravityMean.",-0.547883935284553
"2342","WALKING_UPSTAIRS",4,"angle.Y.gravityMean.",-0.0967313490650406
"2343","WALKING_UPSTAIRS",4,"angle.Z.gravityMean.",-0.0611881534160976
"2344","WALKING_UPSTAIRS",4,"fBodyAcc.mean...X",-0.518103409715447
"2345","WALKING_UPSTAIRS",4,"fBodyAcc.mean...Y",-0.391561268041463
"2346","WALKING_UPSTAIRS",4,"fBodyAcc.mean...Z",-0.708346275365854
"2347","WALKING_UPSTAIRS",4,"fBodyAcc.std...X",-0.468588371045528
"2348","WALKING_UPSTAIRS",4,"fBodyAcc.std...Y",-0.422334649479756
"2349","WALKING_UPSTAIRS",4,"fBodyAcc.std...Z",-0.659623483821138
"2350","WALKING_UPSTAIRS",4,"fBodyAccJerk.mean...X",-0.548003358486179
"2351","WALKING_UPSTAIRS",4,"fBodyAccJerk.mean...Y",-0.470861077819187
"2352","WALKING_UPSTAIRS",4,"fBodyAccJerk.mean...Z",-0.793248930406504
"2353","WALKING_UPSTAIRS",4,"fBodyAccJerk.std...X",-0.540002452644715
"2354","WALKING_UPSTAIRS",4,"fBodyAccJerk.std...Y",-0.459377588636585
"2355","WALKING_UPSTAIRS",4,"fBodyAccJerk.std...Z",-0.841927060081301
"2356","WALKING_UPSTAIRS",4,"fBodyAccMag.mean..",-0.497723469494309
"2357","WALKING_UPSTAIRS",4,"fBodyAccMag.std..",-0.590882542479675
"2358","WALKING_UPSTAIRS",4,"fBodyBodyAccJerkMag.mean..",-0.529301794643089
"2359","WALKING_UPSTAIRS",4,"fBodyBodyAccJerkMag.std..",-0.576991683357724
"2360","WALKING_UPSTAIRS",4,"fBodyBodyGyroJerkMag.mean..",-0.793458132276423
"2361","WALKING_UPSTAIRS",4,"fBodyBodyGyroJerkMag.std..",-0.829831474634146
"2362","WALKING_UPSTAIRS",4,"fBodyBodyGyroMag.mean..",-0.683314955211382
"2363","WALKING_UPSTAIRS",4,"fBodyBodyGyroMag.std..",-0.674631635121951
"2364","WALKING_UPSTAIRS",4,"fBodyGyro.mean...X",-0.537445270313821
"2365","WALKING_UPSTAIRS",4,"fBodyGyro.mean...Y",-0.799459630325203
"2366","WALKING_UPSTAIRS",4,"fBodyGyro.mean...Z",-0.634729117447154
"2367","WALKING_UPSTAIRS",4,"fBodyGyro.std...X",-0.652062731170732
"2368","WALKING_UPSTAIRS",4,"fBodyGyro.std...Y",-0.727336206422764
"2369","WALKING_UPSTAIRS",4,"fBodyGyro.std...Z",-0.748519078617886
"2370","WALKING_UPSTAIRS",4,"tBodyAcc.mean...X",0.269685855146341
"2371","WALKING_UPSTAIRS",4,"tBodyAcc.mean...Y",-0.0171085099442602
"2372","WALKING_UPSTAIRS",4,"tBodyAcc.mean...Z",-0.110053359325203
"2373","WALKING_UPSTAIRS",4,"tBodyAcc.std...X",-0.481157815330894
"2374","WALKING_UPSTAIRS",4,"tBodyAcc.std...Y",-0.384255322007236
"2375","WALKING_UPSTAIRS",4,"tBodyAcc.std...Z",-0.658285719430894
"2376","WALKING_UPSTAIRS",4,"tBodyAccJerk.mean...X",0.080200587601626
"2377","WALKING_UPSTAIRS",4,"tBodyAccJerk.mean...Y",0.0106812194621382
"2378","WALKING_UPSTAIRS",4,"tBodyAccJerk.mean...Z",-0.00737856315243902
"2379","WALKING_UPSTAIRS",4,"tBodyAccJerk.std...X",-0.522686832030976
"2380","WALKING_UPSTAIRS",4,"tBodyAccJerk.std...Y",-0.446980128646341
"2381","WALKING_UPSTAIRS",4,"tBodyAccJerk.std...Z",-0.817881987560976
"2382","WALKING_UPSTAIRS",4,"tBodyAccJerkMag.mean..",-0.551665062753089
"2383","WALKING_UPSTAIRS",4,"tBodyAccJerkMag.std..",-0.547890232756098
"2384","WALKING_UPSTAIRS",4,"tBodyAccMag.mean..",-0.441789745892683
"2385","WALKING_UPSTAIRS",4,"tBodyAccMag.std..",-0.50629736504065
"2386","WALKING_UPSTAIRS",4,"tBodyGyro.mean...X",-0.027473566188374
"2387","WALKING_UPSTAIRS",4,"tBodyGyro.mean...Y",-0.0845813729861789
"2388","WALKING_UPSTAIRS",4,"tBodyGyro.mean...Z",0.0958069867471545
"2389","WALKING_UPSTAIRS",4,"tBodyGyro.std...X",-0.623295736308943
"2390","WALKING_UPSTAIRS",4,"tBodyGyro.std...Y",-0.749889456666667
"2391","WALKING_UPSTAIRS",4,"tBodyGyro.std...Z",-0.695570737073171
"2392","WALKING_UPSTAIRS",4,"tBodyGyroJerk.mean...X",-0.112213469653659
"2393","WALKING_UPSTAIRS",4,"tBodyGyroJerk.mean...Y",-0.0384344734528455
"2394","WALKING_UPSTAIRS",4,"tBodyGyroJerk.mean...Z",-0.0529863681443902
"2395","WALKING_UPSTAIRS",4,"tBodyGyroJerk.std...X",-0.637528066829268
"2396","WALKING_UPSTAIRS",4,"tBodyGyroJerk.std...Y",-0.888412003333333
"2397","WALKING_UPSTAIRS",4,"tBodyGyroJerk.std...Z",-0.681795418349593
"2398","WALKING_UPSTAIRS",4,"tBodyGyroJerkMag.mean..",-0.771259192195122
"2399","WALKING_UPSTAIRS",4,"tBodyGyroJerkMag.std..",-0.802559941951219
"2400","WALKING_UPSTAIRS",4,"tBodyGyroMag.mean..",-0.574385249590244
"2401","WALKING_UPSTAIRS",4,"tBodyGyroMag.std..",-0.639915777398374
"2402","WALKING_UPSTAIRS",4,"tGravityAcc.mean...X",0.667377493902439
"2403","WALKING_UPSTAIRS",4,"tGravityAcc.mean...Y",0.176064219895122
"2404","WALKING_UPSTAIRS",4,"tGravityAcc.mean...Z",0.117030634772358
"2405","WALKING_UPSTAIRS",4,"tGravityAcc.std...X",-0.954845868211382
"2406","WALKING_UPSTAIRS",4,"tGravityAcc.std...Y",-0.940959838617886
"2407","WALKING_UPSTAIRS",4,"tGravityAcc.std...Z",-0.948783616341463
"2408","WALKING_UPSTAIRS",4,"tGravityAccMag.mean..",-0.441789745892683
"2409","WALKING_UPSTAIRS",4,"tGravityAccMag.std..",-0.50629736504065
"2410","WALKING_UPSTAIRS",6,"angle.tBodyAccJerkMean..gravityMean.",0.00851374132921348
"2411","WALKING_UPSTAIRS",6,"angle.tBodyAccMean.gravity.",-0.0423400323797753
"2412","WALKING_UPSTAIRS",6,"angle.tBodyGyroJerkMean.gravityMean.",-0.107903208029213
"2413","WALKING_UPSTAIRS",6,"angle.tBodyGyroMean.gravityMean.",0.119026539662921
"2414","WALKING_UPSTAIRS",6,"angle.X.gravityMean.",-0.564420031460674
"2415","WALKING_UPSTAIRS",6,"angle.Y.gravityMean.",0.107396804719101
"2416","WALKING_UPSTAIRS",6,"angle.Z.gravityMean.",0.00868112920693258
"2417","WALKING_UPSTAIRS",6,"fBodyAcc.mean...X",-0.133757972988764
"2418","WALKING_UPSTAIRS",6,"fBodyAcc.mean...Y",0.102003878820225
"2419","WALKING_UPSTAIRS",6,"fBodyAcc.mean...Z",-0.336322224157303
"2420","WALKING_UPSTAIRS",6,"fBodyAcc.std...X",-0.127245614919101
"2421","WALKING_UPSTAIRS",6,"fBodyAcc.std...Y",0.0592301040449438
"2422","WALKING_UPSTAIRS",6,"fBodyAcc.std...Z",-0.432409407539326
"2423","WALKING_UPSTAIRS",6,"fBodyAccJerk.mean...X",-0.2089562025
"2424","WALKING_UPSTAIRS",6,"fBodyAccJerk.mean...Y",-0.0871500384348315
"2425","WALKING_UPSTAIRS",6,"fBodyAccJerk.mean...Z",-0.352981568269663
"2426","WALKING_UPSTAIRS",6,"fBodyAccJerk.std...X",-0.207095971672
"2427","WALKING_UPSTAIRS",6,"fBodyAccJerk.std...Y",0.0354678201573034
"2428","WALKING_UPSTAIRS",6,"fBodyAccJerk.std...Z",-0.419621473955056
"2429","WALKING_UPSTAIRS",6,"fBodyAccMag.mean..",-0.0562800368966292
"2430","WALKING_UPSTAIRS",6,"fBodyAccMag.std..",-0.274171341966292
"2431","WALKING_UPSTAIRS",6,"fBodyBodyAccJerkMag.mean..",-0.0759734389325843
"2432","WALKING_UPSTAIRS",6,"fBodyBodyAccJerkMag.std..",-0.11028850707236
"2433","WALKING_UPSTAIRS",6,"fBodyBodyGyroJerkMag.mean..",-0.252582563561798
"2434","WALKING_UPSTAIRS",6,"fBodyBodyGyroJerkMag.std..",-0.270829337453146
"2435","WALKING_UPSTAIRS",6,"fBodyBodyGyroMag.mean..",-0.156240715516854
"2436","WALKING_UPSTAIRS",6,"fBodyBodyGyroMag.std..",-0.382816980159551
"2437","WALKING_UPSTAIRS",6,"fBodyGyro.mean...X",-0.0788327637831461
"2438","WALKING_UPSTAIRS",6,"fBodyGyro.mean...Y",-0.248795741449438
"2439","WALKING_UPSTAIRS",6,"fBodyGyro.mean...Z",-0.0819830495561798
"2440","WALKING_UPSTAIRS",6,"fBodyGyro.std...X",-0.445412804202247
"2441","WALKING_UPSTAIRS",6,"fBodyGyro.std...Y",-0.28620515505618
"2442","WALKING_UPSTAIRS",6,"fBodyGyro.std...Z",-0.414621153179775
"2443","WALKING_UPSTAIRS",6,"tBodyAcc.mean...X",0.280179098426966
"2444","WALKING_UPSTAIRS",6,"tBodyAcc.mean...Y",-0.0206949591117978
"2445","WALKING_UPSTAIRS",6,"tBodyAcc.mean...Z",-0.110940029325843
"2446","WALKING_UPSTAIRS",6,"tBodyAcc.std...X",-0.127000600558652
"2447","WALKING_UPSTAIRS",6,"tBodyAcc.std...Y",0.121465311011236
"2448","WALKING_UPSTAIRS",6,"tBodyAcc.std...Z",-0.361381608884045
"2449","WALKING_UPSTAIRS",6,"tBodyAccJerk.mean...X",0.0674351008988764
"2450","WALKING_UPSTAIRS",6,"tBodyAccJerk.mean...Y",-0.00310401228089888
"2451","WALKING_UPSTAIRS",6,"tBodyAccJerk.mean...Z",-0.00609868840674157
"2452","WALKING_UPSTAIRS",6,"tBodyAccJerk.std...X",-0.171553961355056
"2453","WALKING_UPSTAIRS",6,"tBodyAccJerk.std...Y",0.00409088203382023
"2454","WALKING_UPSTAIRS",6,"tBodyAccJerk.std...Z",-0.386900926617978
"2455","WALKING_UPSTAIRS",6,"tBodyAccJerkMag.mean..",-0.153888888820225
"2456","WALKING_UPSTAIRS",6,"tBodyAccJerkMag.std..",-0.0879004446179775
"2457","WALKING_UPSTAIRS",6,"tBodyAccMag.mean..",-0.0554082692382022
"2458","WALKING_UPSTAIRS",6,"tBodyAccMag.std..",-0.104608866786517
"2459","WALKING_UPSTAIRS",6,"tBodyGyro.mean...X",-0.067430938188764
"2460","WALKING_UPSTAIRS",6,"tBodyGyro.mean...Y",-0.0529948418524719
"2461","WALKING_UPSTAIRS",6,"tBodyGyro.mean...Z",0.0787625669280899
"2462","WALKING_UPSTAIRS",6,"tBodyGyro.std...X",-0.35344952441573
"2463","WALKING_UPSTAIRS",6,"tBodyGyro.std...Y",-0.267781342044944
"2464","WALKING_UPSTAIRS",6,"tBodyGyro.std...Z",-0.272215022761798
"2465","WALKING_UPSTAIRS",6,"tBodyGyroJerk.mean...X",-0.0589128557764045
"2466","WALKING_UPSTAIRS",6,"tBodyGyroJerk.mean...Y",-0.0500700364842697
"2467","WALKING_UPSTAIRS",6,"tBodyGyroJerk.mean...Z",-0.0433103259283146
"2468","WALKING_UPSTAIRS",6,"tBodyGyroJerk.std...X",-0.0342001184382022
"2469","WALKING_UPSTAIRS",6,"tBodyGyroJerk.std...Y",-0.300014548011236
"2470","WALKING_UPSTAIRS",6,"tBodyGyroJerk.std...Z",-0.0509923894251685
"2471","WALKING_UPSTAIRS",6,"tBodyGyroJerkMag.mean..",-0.202676039247191
"2472","WALKING_UPSTAIRS",6,"tBodyGyroJerkMag.std..",-0.23683550005236
"2473","WALKING_UPSTAIRS",6,"tBodyGyroMag.mean..",-0.175624994910562
"2474","WALKING_UPSTAIRS",6,"tBodyGyroMag.std..",-0.201180788774157
"2475","WALKING_UPSTAIRS",6,"tGravityAcc.mean...X",0.736951892247191
"2476","WALKING_UPSTAIRS",6,"tGravityAcc.mean...Y",-0.103190808202247
"2477","WALKING_UPSTAIRS",6,"tGravityAcc.mean...Z",0.0184833048368539
"2478","WALKING_UPSTAIRS",6,"tGravityAcc.std...X",-0.965208976741573
"2479","WALKING_UPSTAIRS",6,"tGravityAcc.std...Y",-0.946484614719101
"2480","WALKING_UPSTAIRS",6,"tGravityAcc.std...Z",-0.930654188651685
"2481","WALKING_UPSTAIRS",6,"tGravityAccMag.mean..",-0.0554082692382022
"2482","WALKING_UPSTAIRS",6,"tGravityAccMag.std..",-0.104608866786517
"2483","WALKING_UPSTAIRS",7,"angle.tBodyAccJerkMean..gravityMean.",-0.0101427330402597
"2484","WALKING_UPSTAIRS",7,"angle.tBodyAccMean.gravity.",0.00269012793097403
"2485","WALKING_UPSTAIRS",7,"angle.tBodyGyroJerkMean.gravityMean.",-0.0230124181622597
"2486","WALKING_UPSTAIRS",7,"angle.tBodyGyroMean.gravityMean.",0.0421957283409091
"2487","WALKING_UPSTAIRS",7,"angle.X.gravityMean.",-0.525683267337662
"2488","WALKING_UPSTAIRS",7,"angle.Y.gravityMean.",0.108786539103896
"2489","WALKING_UPSTAIRS",7,"angle.Z.gravityMean.",-0.0334261884535714
"2490","WALKING_UPSTAIRS",7,"fBodyAcc.mean...X",-0.593011288564935
"2491","WALKING_UPSTAIRS",7,"fBodyAcc.mean...Y",-0.563547785174026
"2492","WALKING_UPSTAIRS",7,"fBodyAcc.mean...Z",-0.531005941495552
"2493","WALKING_UPSTAIRS",7,"fBodyAcc.std...X",-0.572347541484091
"2494","WALKING_UPSTAIRS",7,"fBodyAcc.std...Y",-0.567046977262987
"2495","WALKING_UPSTAIRS",7,"fBodyAcc.std...Z",-0.460792123277305
"2496","WALKING_UPSTAIRS",7,"fBodyAccJerk.mean...X",-0.637521940243831
"2497","WALKING_UPSTAIRS",7,"fBodyAccJerk.mean...Y",-0.641687333850227
"2498","WALKING_UPSTAIRS",7,"fBodyAccJerk.mean...Z",-0.642515716574286
"2499","WALKING_UPSTAIRS",7,"fBodyAccJerk.std...X",-0.626785744584416
"2500","WALKING_UPSTAIRS",7,"fBodyAccJerk.std...Y",-0.62853163071948
"2501","WALKING_UPSTAIRS",7,"fBodyAccJerk.std...Z",-0.684856438953896
"2502","WALKING_UPSTAIRS",7,"fBodyAccMag.mean..",-0.518323878824675
"2503","WALKING_UPSTAIRS",7,"fBodyAccMag.std..",-0.583819796092208
"2504","WALKING_UPSTAIRS",7,"fBodyBodyAccJerkMag.mean..",-0.553360009658182
"2505","WALKING_UPSTAIRS",7,"fBodyBodyAccJerkMag.std..",-0.550683254908442
"2506","WALKING_UPSTAIRS",7,"fBodyBodyGyroJerkMag.mean..",-0.668879188156396
"2507","WALKING_UPSTAIRS",7,"fBodyBodyGyroJerkMag.std..",-0.668963362464935
"2508","WALKING_UPSTAIRS",7,"fBodyBodyGyroMag.mean..",-0.628877272791136
"2509","WALKING_UPSTAIRS",7,"fBodyBodyGyroMag.std..",-0.650923648207792
"2510","WALKING_UPSTAIRS",7,"fBodyGyro.mean...X",-0.643767578493507
"2511","WALKING_UPSTAIRS",7,"fBodyGyro.mean...Y",-0.630419275006169
"2512","WALKING_UPSTAIRS",7,"fBodyGyro.mean...Z",-0.655083354905844
"2513","WALKING_UPSTAIRS",7,"fBodyGyro.std...X",-0.703883646896104
"2514","WALKING_UPSTAIRS",7,"fBodyGyro.std...Y",-0.671161922837662
"2515","WALKING_UPSTAIRS",7,"fBodyGyro.std...Z",-0.698949518905844
"2516","WALKING_UPSTAIRS",7,"tBodyAcc.mean...X",0.270211697814935
"2517","WALKING_UPSTAIRS",7,"tBodyAcc.mean...Y",-0.0187904887668182
"2518","WALKING_UPSTAIRS",7,"tBodyAcc.mean...Z",-0.112492375388312
"2519","WALKING_UPSTAIRS",7,"tBodyAcc.std...X",-0.577518324748052
"2520","WALKING_UPSTAIRS",7,"tBodyAcc.std...Y",-0.546403365345779
"2521","WALKING_UPSTAIRS",7,"tBodyAcc.std...Z",-0.456473642256981
"2522","WALKING_UPSTAIRS",7,"tBodyAccJerk.mean...X",0.0831829573168831
"2523","WALKING_UPSTAIRS",7,"tBodyAccJerk.mean...Y",0.00760909767418831
"2524","WALKING_UPSTAIRS",7,"tBodyAccJerk.mean...Z",-0.00791725696048701
"2525","WALKING_UPSTAIRS",7,"tBodyAccJerk.std...X",-0.615131377408279
"2526","WALKING_UPSTAIRS",7,"tBodyAccJerk.std...Y",-0.622997416262013
"2527","WALKING_UPSTAIRS",7,"tBodyAccJerk.std...Z",-0.664336860544416
"2528","WALKING_UPSTAIRS",7,"tBodyAccJerkMag.mean..",-0.622815767680292
"2529","WALKING_UPSTAIRS",7,"tBodyAccJerkMag.std..",-0.550560230585714
"2530","WALKING_UPSTAIRS",7,"tBodyAccMag.mean..",-0.511312036747403
"2531","WALKING_UPSTAIRS",7,"tBodyAccMag.std..",-0.510669879158539
"2532","WALKING_UPSTAIRS",7,"tBodyGyro.mean...X",-0.0518716929407792
"2533","WALKING_UPSTAIRS",7,"tBodyGyro.mean...Y",-0.0646077113078896
"2534","WALKING_UPSTAIRS",7,"tBodyGyro.mean...Z",0.0977671721406169
"2535","WALKING_UPSTAIRS",7,"tBodyGyro.std...X",-0.687155474097403
"2536","WALKING_UPSTAIRS",7,"tBodyGyro.std...Y",-0.652408657909091
"2537","WALKING_UPSTAIRS",7,"tBodyGyro.std...Z",-0.663340760331169
"2538","WALKING_UPSTAIRS",7,"tBodyGyroJerk.mean...X",-0.0942037376182662
"2539","WALKING_UPSTAIRS",7,"tBodyGyroJerk.mean...Y",-0.0414401406082792
"2540","WALKING_UPSTAIRS",7,"tBodyGyroJerk.mean...Z",-0.0610307928148701
"2541","WALKING_UPSTAIRS",7,"tBodyGyroJerk.std...X",-0.701731200484416
"2542","WALKING_UPSTAIRS",7,"tBodyGyroJerk.std...Y",-0.674920114957468
"2543","WALKING_UPSTAIRS",7,"tBodyGyroJerk.std...Z",-0.750808705594156
"2544","WALKING_UPSTAIRS",7,"tBodyGyroJerkMag.mean..",-0.713191348337662
"2545","WALKING_UPSTAIRS",7,"tBodyGyroJerkMag.std..",-0.658017844948377
"2546","WALKING_UPSTAIRS",7,"tBodyGyroMag.mean..",-0.581899897967532
"2547","WALKING_UPSTAIRS",7,"tBodyGyroMag.std..",-0.598670795839286
"2548","WALKING_UPSTAIRS",7,"tGravityAcc.mean...X",0.681289120844156
"2549","WALKING_UPSTAIRS",7,"tGravityAcc.mean...Y",-0.0420221452496753
